,Grant.Application.ID,Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,Start.date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2,Person.ID.3,Role.3,Year.of.Birth.3,Country.of.Birth.3,Home.Language.3,Dept.No..3,Faculty.No..3,With.PHD.3,No..of.Years.in.Uni.at.Time.of.Grant.3,Number.of.Successful.Grant.3,Number.of.Unsuccessful.Grant.3,A..3,A.3,B.3,C.3,Person.ID.4,Role.4,Year.of.Birth.4,Country.of.Birth.4,Home.Language.4,Dept.No..4,Faculty.No..4,With.PHD.4,No..of.Years.in.Uni.at.Time.of.Grant.4,Number.of.Successful.Grant.4,Number.of.Unsuccessful.Grant.4,A..4,A.4,B.4,C.4,Person.ID.5,Role.5,Year.of.Birth.5,Country.of.Birth.5,Home.Language.5,Dept.No..5,Faculty.No..5,With.PHD.5,No..of.Years.in.Uni.at.Time.of.Grant.5,Number.of.Successful.Grant.5,Number.of.Unsuccessful.Grant.5,A..5,A.5,B.5,C.5,Person.ID.6,Role.6,Year.of.Birth.6,Country.of.Birth.6,Home.Language.6,Dept.No..6,Faculty.No..6,With.PHD.6,No..of.Years.in.Uni.at.Time.of.Grant.6,Number.of.Successful.Grant.6,Number.of.Unsuccessful.Grant.6,A..6,A.6,B.6,C.6,Person.ID.7,Role.7,Year.of.Birth.7,Country.of.Birth.7,Home.Language.7,Dept.No..7,Faculty.No..7,With.PHD.7,No..of.Years.in.Uni.at.Time.of.Grant.7,Number.of.Successful.Grant.7,Number.of.Unsuccessful.Grant.7,A..7,A.7,B.7,C.7,Person.ID.8,Role.8,Year.of.Birth.8,Country.of.Birth.8,Home.Language.8,Dept.No..8,Faculty.No..8,With.PHD.8,No..of.Years.in.Uni.at.Time.of.Grant.8,Number.of.Successful.Grant.8,Number.of.Unsuccessful.Grant.8,A..8,A.8,B.8,C.8,Person.ID.9,Role.9,Year.of.Birth.9,Country.of.Birth.9,Home.Language.9,Dept.No..9,Faculty.No..9,With.PHD.9,No..of.Years.in.Uni.at.Time.of.Grant.9,Number.of.Successful.Grant.9,Number.of.Unsuccessful.Grant.9,A..9,A.9,B.9,C.9,Person.ID.10,Role.10,Year.of.Birth.10,Country.of.Birth.10,Home.Language.10,Dept.No..10,Faculty.No..10,With.PHD.10,No..of.Years.in.Uni.at.Time.of.Grant.10,Number.of.Successful.Grant.10,Number.of.Unsuccessful.Grant.10,A..10,A.10,B.10,C.10,Person.ID.11,Role.11,Year.of.Birth.11,Country.of.Birth.11,Home.Language.11,Dept.No..11,Faculty.No..11,With.PHD.11,No..of.Years.in.Uni.at.Time.of.Grant.11,Number.of.Successful.Grant.11,Number.of.Unsuccessful.Grant.11,A..11,A.11,B.11,C.11,Person.ID.12,Role.12,Year.of.Birth.12,Country.of.Birth.12,Home.Language.12,Dept.No..12,Faculty.No..12,With.PHD.12,No..of.Years.in.Uni.at.Time.of.Grant.12,Number.of.Successful.Grant.12,Number.of.Unsuccessful.Grant.12,A..12,A.12,B.12,C.12,Person.ID.13,Role.13,Year.of.Birth.13,Country.of.Birth.13,Home.Language.13,Dept.No..13,Faculty.No..13,With.PHD.13,No..of.Years.in.Uni.at.Time.of.Grant.13,Number.of.Successful.Grant.13,Number.of.Unsuccessful.Grant.13,A..13,A.13,B.13,C.13,Person.ID.14,Role.14,Year.of.Birth.14,Country.of.Birth.14,Home.Language.14,Dept.No..14,Faculty.No..14,With.PHD.14,No..of.Years.in.Uni.at.Time.of.Grant.14,Number.of.Successful.Grant.14,Number.of.Unsuccessful.Grant.14,A..14,A.14,B.14,C.14,Person.ID.15,Role.15,Year.of.Birth.15,Country.of.Birth.15,Home.Language.15,Dept.No..15,Faculty.No..15,With.PHD.15,No..of.Years.in.Uni.at.Time.of.Grant.15,Number.of.Successful.Grant.15,Number.of.Unsuccessful.Grant.15,A..15,A.15,B.15,C.15,Year
8143,8144,0,4D,10A,,7/10/08,321029,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730113,60.0,670403,20.0,730109,20.0,0,0.0,0,0.0,143357,CHIEF_INVESTIGATOR,1965.0,Asia Pacific,,2728,25,Yes ,>=0 to 5,2.0,3.0,0.0,1.0,18.0,1.0,90947,DELEGATED_RESEARCHER,1965.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,85862,CHIEF_INVESTIGATOR,1950.0,Western Europe,,2728,25,,>5 to 10,9.0,18.0,0.0,5.0,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8144,8145,0,4D,10A,,7/10/08,321012,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730107,30.0,730115,40.0,670403,30.0,0,0.0,0,0.0,68817,CHIEF_INVESTIGATOR,1955.0,Australia,,2713,25,Yes ,>10 to 15,1.0,8.0,3.0,12.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8145,8146,1,40D,10B,C ,7/10/08,320599,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730104,50.0,730106,50.0,0,0.0,0,0.0,0,0.0,498427,CHIEF_INVESTIGATOR,1970.0,Great Britain,,2668,25,Yes ,>=0 to 5,3.0,12.0,3.0,9.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8146,8147,0,21A,50A,A ,7/10/08,360202,50.0,360102,25.0,360201,25.0,0,0.0,0,0.0,780106,100.0,0,0.0,0,0.0,0,0.0,0,0.0,63772,CHIEF_INVESTIGATOR,1960.0,Australia,,828,7,Yes ,>10 to 15,2.0,2.0,11.0,3.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8149,8150,1,4D,10A,F ,7/10/08,320207,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730102,50.0,730104,50.0,0,0.0,0,0.0,0,0.0,869497,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,2628,25,Yes ,>=0 to 5,3.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8150,8151,1,4D,10A,G ,7/10/08,320702,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730104,100.0,0,0.0,0,0.0,0,0.0,0,0.0,497802,CHIEF_INVESTIGATOR,1955.0,,,2538,25,,>=0 to 5,1.0,1.0,2.0,4.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8151,8152,0,4D,10A,,7/10/08,321016,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730111,50.0,780105,50.0,0,0.0,0,0.0,0,0.0,46682,CHIEF_INVESTIGATOR,1960.0,Australia,,2578,25,Yes ,>5 to 10,1.0,4.0,2.0,4.0,4.0,2.0,255532,CHIEF_INVESTIGATOR,1975.0,Australia,,2578,25,Yes ,>=0 to 5,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8152,8153,0,4D,10A,,7/10/08,321015,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730108,30.0,670403,30.0,671401,40.0,0,0.0,0,0.0,18177,CHIEF_INVESTIGATOR,1945.0,Australia,,2653,25,,more than 15,0.0,1.0,3.0,24.0,4.0,9.0,918577,CHIEF_INVESTIGATOR,1960.0,,,3198,31,,>=0 to 5,0.0,1.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8153,8154,0,40D,10B,,7/10/08,321004,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730105,50.0,730106,50.0,0,0.0,0,0.0,0,0.0,69812,CHIEF_INVESTIGATOR,1960.0,Australia,,2813,25,,>5 to 10,5.0,11.0,16.0,17.0,23.0,4.0,119372,CHIEF_INVESTIGATOR,1970.0,Eastern Europe,Other,2813,25,Yes ,>=0 to 5,1.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8154,8155,0,4D,10A,,7/10/08,320702,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730104,40.0,730203,20.0,730199,40.0,0,0.0,0,0.0,76757,CHIEF_INVESTIGATOR,1975.0,Australia,,2153,19,Yes ,>=0 to 5,1.0,0.0,3.0,2.0,0.0,0.0,9067,PRINCIPAL_SUPERVISOR,1960.0,Australia,,2538,25,Yes ,more than 15,5.0,8.0,0.0,0.0,0.0,0.0,67477,CHIEF_INVESTIGATOR,1960.0,Australia,,2763,25,,more than 15,0.0,0.0,0.0,5.0,4.0,3.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8155,8156,1,4D,10A,G ,7/10/08,270199,100.0,0,0.0,0,0.0,0,0.0,0,0.0,780105,50.0,730102,40.0,730101,10.0,0,0.0,0,0.0,39812,CHIEF_INVESTIGATOR,1950.0,Australia,,2603,25,Yes ,>5 to 10,5.0,3.0,10.0,23.0,4.0,4.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8157,8158,0,4D,10A,,7/10/08,270299,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730108,50.0,730107,50.0,0,0.0,0,0.0,0,0.0,67842,CHIEF_INVESTIGATOR,1965.0,Australia,,2653,25,Yes ,>5 to 10,4.0,16.0,14.0,49.0,19.0,5.0,140442,CHIEF_INVESTIGATOR,1960.0,Australia,,2763,25,Yes ,>=0 to 5,0.0,2.0,0.0,0.0,0.0,0.0,79192,CHIEF_INVESTIGATOR,1950.0,Australia,,2523,25,Yes ,more than 15,8.0,15.0,60.0,95.0,38.0,10.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8159,8160,0,4D,10A,,7/10/08,320699,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730106,50.0,730105,50.0,0,0.0,0,0.0,0,0.0,867827,CHIEF_INVESTIGATOR,1960.0,Australia,,2813,25,Yes ,>=0 to 5,1.0,2.0,6.0,5.0,4.0,1.0,872667,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,78977,CHIEF_INVESTIGATOR,1945.0,Australia,,2813,25,,Less than 0,1.0,1.0,9.0,23.0,42.0,13.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8160,8161,0,4D,10A,,7/10/08,321004,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730105,90.0,730106,10.0,0,0.0,0,0.0,0,0.0,105342,CHIEF_INVESTIGATOR,1965.0,Australia,,2678,25,Yes ,>=0 to 5,6.0,7.0,4.0,6.0,9.0,3.0,636257,CHIEF_INVESTIGATOR,1980.0,,,2678,25,,Less than 0,3.0,7.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8162,8163,0,4D,10A,,7/10/08,321021,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730211,100.0,0,0.0,0,0.0,0,0.0,0,0.0,11342,CHIEF_INVESTIGATOR,1965.0,Australia,,2558,25,Yes ,>=0 to 5,0.0,7.0,1.0,1.0,3.0,6.0,13522,CHIEF_INVESTIGATOR,1965.0,Australia,,2533,25,,>10 to 15,0.0,1.0,0.0,0.0,0.0,0.0,89127,CHIEF_INVESTIGATOR,1970.0,Australia,,2533,25,Yes ,>5 to 10,0.0,1.0,0.0,8.0,10.0,10.0,65957,CHIEF_INVESTIGATOR,1950.0,New Zealand,,2558,25,Yes ,more than 15,0.0,1.0,3.0,20.0,23.0,9.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8163,8164,0,4D,10A,,7/10/08,321204,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730211,100.0,0,0.0,0,0.0,0,0.0,0,0.0,615312,CHIEF_INVESTIGATOR,1975.0,Australia,,2533,25,Yes ,>=0 to 5,0.0,2.0,0.0,2.0,3.0,1.0,301472,CHIEF_INVESTIGATOR,1950.0,Australia,,2533,25,Yes ,>=0 to 5,8.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8164,8165,1,4D,10A,G ,7/10/08,270199,100.0,0,0.0,0,0.0,0,0.0,0,0.0,780105,70.0,730102,20.0,730101,10.0,0,0.0,0,0.0,39812,CHIEF_INVESTIGATOR,1950.0,Australia,,2603,25,Yes ,>5 to 10,5.0,3.0,10.0,23.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8166,8167,1,4D,10A,F ,7/10/08,320502,100.0,0,0.0,0,0.0,0,0.0,0,0.0,670403,10.0,730104,50.0,780105,40.0,0,0.0,0,0.0,659757,CHIEF_INVESTIGATOR,1960.0,Australia,,2668,25,Yes ,>=0 to 5,2.0,6.0,11.0,3.0,1.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8167,8168,0,4D,10A,,7/10/08,321004,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730105,40.0,730202,30.0,730114,20.0,730106,10.0,0,0.0,735967,CHIEF_INVESTIGATOR,1965.0,Western Europe,,2713,25,Yes ,>=0 to 5,5.0,3.0,1.0,0.0,0.0,0.0,79032,DELEGATED_RESEARCHER,1955.0,Australia,,2713,25,Yes ,more than 15,1.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8168,8169,0,4D,10A,,7/10/08,320703,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730104,100.0,0,0.0,0,0.0,0,0.0,0,0.0,104707,CHIEF_INVESTIGATOR,1975.0,Australia,,2538,25,Yes ,>=0 to 5,3.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8169,8170,0,4D,10A,,7/10/08,320401,100.0,0,0.0,0,0.0,0,0.0,0,0.0,670401,80.0,670402,10.0,730110,10.0,0,0.0,0,0.0,500367,CHIEF_INVESTIGATOR,1965.0,Western Europe,,1258,34,Yes ,>=0 to 5,1.0,3.0,1.0,4.0,1.0,1.0,66717,CHIEF_INVESTIGATOR,1960.0,Australia,,1258,34,Yes ,>10 to 15,0.0,5.0,0.0,0.0,0.0,0.0,66077,CHIEF_INVESTIGATOR,1960.0,Australia,,1258,34,Yes ,more than 15,0.0,1.0,3.0,42.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8170,8171,0,4D,10A,,7/10/08,321023,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730108,60.0,671402,20.0,671401,10.0,730308,10.0,0,0.0,918577,CHIEF_INVESTIGATOR,1960.0,,,3198,31,,>=0 to 5,0.0,1.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8171,8172,0,4D,10A,,7/10/08,320401,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730101,60.0,780105,40.0,0,0.0,0,0.0,0,0.0,78607,CHIEF_INVESTIGATOR,1945.0,Eastern Europe,,2628,25,Yes ,more than 15,1.0,3.0,0.0,5.0,0.0,2.0,7362,CHIEF_INVESTIGATOR,1970.0,Western Europe,,2628,25,Yes ,>10 to 15,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8173,8174,0,4D,10A,,7/10/08,321003,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730106,100.0,0,0.0,0,0.0,0,0.0,0,0.0,78782,PRINCIPAL_SUPERVISOR,1955.0,Australia,,2678,25,Yes ,>10 to 15,6.0,9.0,2.0,5.0,16.0,4.0,82567,DELEGATED_RESEARCHER,1955.0,Australia,English,2678,25,Yes ,more than 15,2.0,5.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8174,8175,0,4D,10A,,7/10/08,321029,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730109,60.0,780105,40.0,0,0.0,0,0.0,0,0.0,78377,CHIEF_INVESTIGATOR,1960.0,Australia,,2563,25,,more than 15,0.0,1.0,3.0,5.0,7.0,2.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8176,8177,0,32D,30B,,7/10/08,320401,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730108,35.0,730101,35.0,730113,20.0,730206,5.0,730203,5.0,117462,CHIEF_INVESTIGATOR,1965.0,Great Britain,,1258,34,Yes ,>=0 to 5,1.0,10.0,2.0,7.0,4.0,2.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
8177,8178,0,4D,10A,,7/10/08,321003,100.0,0,0.0,0,0.0,0,0.0,0,0.0,730106,100.0,0,0.0,0,0.0,0,0.0,0,0.0,865067,CHIEF_INVESTIGATOR,1975.0,Australia,,2813,25,Yes ,>=0 to 5,2.0,5.0,1.0,7.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
